,restaurant_id,text,overall_rating,food_rating,ambience_rating,service_rating,value_rating,date
458,104076,"This was my second visit at Heddon Street Kitchen and the food did not disappoint except for the fact that it was not the food we wanted.  Several options on the menu were not available, including the filet and (of course) the Chateaubriand, pork appetizer, etc. In addition, we had to select wine three times as the chosen bottles were not available, including one of only four reds available by the glass, for which they did not even have the decency of at least offering a replacement option to all guests, leaving no full bodied red on the by-the-glass list.  We selected four appetizers and two of the four main courses showed up first before any of the appetizers.  When the proper time for the main courses arrived, the earlier returned two mains were MIA and had to be waited on for a few minutes.  While the manager came to apologize later and graciously offered a plate of desserts (which we would not have ordered as we were not in the mood for dessert any longer, therefore giving us something we were not that excited about), the experience was way below expectations, and we felt the compensation was not in line with the multiple mishaps throughout the evening.",2,3.0,2.0,1.0,2.0,2015-10-30
459,104076,Sommelier was excellent  food and decor excellent. Menu what you&#039;d expect from a Ramsay,5,5.0,4.0,5.0,4.0,2015-05-29
460,104076,"Waiting for the next new restaurant he&#039;ll open in London... <br />Super creative dishes, delicate, beutiful and as always, in all his rstaurants - fantastic taste.",5,5.0,5.0,5.0,5.0,2015-03-13
461,104076,"Great food, nice employees with knowledge! Entourage very nice. <br />Have to go there if you like outstanding food!",5,5.0,5.0,5.0,5.0,2014-12-26
462,104076,"Great location, nice surroundings and a big name behind it. Unfortunately it fell short on many factors...making it a potential future &quot;Miss&quot; for me?<br /><br />- Service:  The service was average (I felt like our meals were literally thrown down at us).  <br />- Food: After being told that 3 of the &quot;choice&quot; main options were not available due to a busy lunch, I was instantly deflated. Whilst my Tuna Tartar was good, my main (steak) was average. Dessert was better (Chocolate Fondant was very good). Overall, the food was ok but certainly nothing special for the price.<br />- Wine: Sommelier was not particularly good at her job. Suggesting a wine that was completely inappropriate and not at all what I had asked for. I sent it back.  <br />-Ambience: lovely surroundings and not too loud. Good option for business meetings. <br /><br />To be fair, I would give it another chance as it is still very new (only open 2 weeks I think?) but it would need to seriously lift its game for me to make it part of my more regular consideration set.",2,2.0,3.0,2.0,2.0,2014-11-23
463,175170,Really intimate setting that focuses on good quality food and wine. Would highly recommend.,5,5.0,5.0,5.0,4.0,2021-08-02
464,175170,"Amazing food, calm and cosy atmosphere and lovely staff. Will be back!",5,5.0,5.0,5.0,4.0,2021-05-22
465,175170,"Happy with the dining experience, but when I turned up my booking had not been received - the head waiter took a screen grab of the booking on my phone, as he said this had happened before.  Please check this out before someone is disappointed and cross!",4,4.0,4.0,4.0,4.0,2020-09-11
466,175170,It&#039;s a rustic venue and quiet compact.  The food and service were good but have been to better.,3,4.0,2.0,3.0,3.0,2019-12-14
467,175170,"lovely people - very helpful with our limited time available but service location ambiance were excellent, food was lovely, with good wine selection. Will go back for sure.",5,4.0,5.0,5.0,4.0,2019-08-01
468,105591,"Pleasant atmosphere, clean, attentive staff and delicious fresh authentic food - I would recommend it",4,5.0,4.0,4.0,3.0,2021-08-01
469,105591,"Had a great time. Lovely service and ambience, and interesting flavours. Everyone loved their meals. Delicious food but portions were on the small side.<br /><br />The cocktails were lovely but quite small considering the price. Would definitely return.",4,4.0,5.0,5.0,4.0,2020-12-12
470,105591,"amazing service, great atmosphere - staff answered any questions to a great length, i was served the wrong drink but the waiter immediately fixed the issue. you could tell the staff enjoyed their job and serving customers. we dined using the eat out to help out deal and it was well worth the money and i would not feel begrudged paying full price.",5,5.0,5.0,5.0,5.0,2020-08-19
471,105591,"My first time and here and, apart from the awful Christmassy music played a bit too loud, it was an exceptional dinner: packed with unusual tasty surprises. Nice vibe and very politie and pleasant service. I&#039;ll definitely go again, though might sit away from the speakers! Btw, don&#039;t let that put you off - it was, all round, very good indeed.",4,4.0,3.0,4.0,4.0,2019-12-09
472,105591,"Food was just ok, and the service was all over the place.  Disappointed as the last time we were there it was really great.",3,4.0,3.0,3.0,3.0,2019-07-21
473,105591,"This place is great, the environment was calm and service was on point. I highly recommend the Korean fried chicken, Jap chae, dumplings and the special fries! Definitely returning back for more!",5,5.0,5.0,5.0,5.0,2019-03-12
474,105591,Great food. Great service. Great location. <br />We will definitely come again.,5,5.0,5.0,5.0,5.0,2018-11-22
475,105591,My wife and I had our first Korean meal at this restaurant to celebrate our wedding anniversary. Didn’t know what to expect but the food was outstanding and we came out full converts. The staff were very helpful in explaining the menu and the “form” and overall it rounded off our very special day. We will certainly be back.,5,5.0,4.0,5.0,5.0,2018-08-22
476,105591,"It&#039;s definitely the best Korean restaurant ive been too. Had an assortment of starters and one main, they were all very tasty.<br />So tasty in fact I&#039;m going back for more in a few days.",5,4.0,5.0,5.0,4.0,2018-04-02
477,105591,"As always, food was terrific, ambiance and atmosphere wonderful. Service and support staff always helpful and on top of everything.",5,5.0,5.0,5.0,5.0,2017-11-27
478,105591,"Very disappointed. <br />The food was way too salty (Japchae), the rice was hard pretty quickly. <br />The waiter we had was extremely unpleasant. <br />Only the ambience was nice thanks to its location. <br />Would definitely not recommend.",1,1.0,3.0,2.0,2.0,2017-05-27
479,105591,"Slightly disappointed because of the cold basement location of our table. However, it warmed up again when more people arrived. The food tasted great, but have to admit this was my first visit to a Korean restaurant so I&#039;m no expert.",3,4.0,2.0,3.0,3.0,2016-12-28
480,105591,Great meal with friends was had at JinJuu. The food was really tasty and our lovely server Robert was the best! Thank you!,5,5.0,5.0,4.0,5.0,2016-08-31
481,105591,"I had a girly dinner here last week and had booked ahead having searched online for a restaurant near Oxford Circus. It was perfect for our needs and I was blown away by the service, all the staff did an amazing job and I felt like I was in a 5 star mega expensive restaurant, in fact (although it was 5 star) it was extremely reasonable (we paid £30 each for starter, Mains and non alcoholic cocktails) Korean food is delicious and I hadn&#039;t really experienced if before, presentation was beautiful! I have already recommended to a few friends who are now going to visit and I will be back <br />Thanks",5,5.0,5.0,5.0,5.0,2016-03-29
482,105591,"Had a birthday meal here - was keen to try as had seen Judy on lots of TV cookery programmes of late - was slightly worried as some of the reviews had talked about unhealthy fat food but this just wasn&#039;t the case. We had a large selection of dishes and all were superb - was not sure what Korean food would entail but very tasty and we would go back - the additional surprise was that it was amazingly good value!!!  For 4 people, 2 bottles of decent red wine and plenty of food at a restaurant of this quality to come in under £200 in my mind is excellent.",5,5.0,5.0,5.0,5.0,2015-05-16
483,127857,Great atmosphere and great food. Staff were very attentive,5,5.0,5.0,5.0,5.0,2021-08-02
484,127857,Food was amazing as ever. The food was quick once ordered but the server was super rushed off his feet so was hard to catch him at times. The manager kept extending the table which was nice but he kept saying it so much like he was doing me a favour not which annoyed me a little.,4,5.0,5.0,4.0,4.0,2021-06-11
485,127857,Serving sizes are a joke - you better have eaten already<br /><br />Service very slow and inattentive,2,2.0,4.0,2.0,1.0,2020-12-12
486,127857,"Great atmosphere, incredibly tasty food, wonderful staff and lovely cocktails/wine selection! Had a lovely time eating here and will definitely be back. Some of the food is a bit more on the expensive side but they definitely made up for it with the flavour! They also play music quite loudly so it might not be suitable for people who prefer a quieter evening - however, I personally enjoyed their music choices and the young, energetic vibe.",5,5.0,5.0,5.0,4.0,2020-08-31
